Brand,Product Name,Model No,Size,EU Size,Color,Musinsa Price,Musinsa Stock,Poizon Price,Poizon Stock,Profit,Margin (%),Status,Poizon Score,Poizon Rank,Image URL,Musinsa URL,Has Profit,Updated At
아디다스,벨루어 니트 트랙탑 - 마룬 / KS0400,KS0400,2,2XS,ONE COLOR,94640,OUT_OF_STOCK,115000,IN_STOCK,0,0.0,N/A,207.81,B (양호),https://image.msscdn.net/images/prd_img/20251117/5743978/detail_5743978_17633864358841_500.jpg,https://www.musinsa.com/products/5743978,False,2026-01-26 23:17:00
아디다스,벨루어 니트 트랙탑 - 마룬 / KS0400,KS0400,85,XS,ONE COLOR,94640,IN_STOCK,94000,IN_STOCK,-640,-0.68,LOSS,207.81,B (양호),https://image.msscdn.net/images/prd_img/20251117/5743978/detail_5743978_17633864358841_500.jpg,https://www.musinsa.com/products/5743978,False,2026-01-26 23:17:00
아디다스,벨루어 니트 트랙탑 - 마룬 / KS0400,KS0400,90,S,ONE COLOR,94640,IN_STOCK,92000,IN_STOCK,-2640,-2.79,LOSS,207.81,B (양호),https://image.msscdn.net/images/prd_img/20251117/5743978/detail_5743978_17633864358841_500.jpg,https://www.musinsa.com/products/5743978,False,2026-01-26 23:17:00
아디다스,벨루어 니트 트랙탑 - 마룬 / KS0400,KS0400,95,M,ONE COLOR,94640,IN_STOCK,92000,IN_STOCK,-2640,-2.79,LOSS,207.81,B (양호),https://image.msscdn.net/images/prd_img/20251117/5743978/detail_5743978_17633864358841_500.jpg,https://www.musinsa.com/products/5743978,False,2026-01-26 23:17:00
아디다스,벨루어 니트 트랙탑 - 마룬 / KS0400,KS0400,105,XL,ONE COLOR,94640,OUT_OF_STOCK,113000,IN_STOCK,0,0.0,N/A,207.81,B (양호),https://image.msscdn.net/images/prd_img/20251117/5743978/detail_5743978_17633864358841_500.jpg,https://www.musinsa.com/products/5743978,False,2026-01-26 23:17:00
아디다스,벨루어 니트 트랙탑 - 마룬 / KS0400,KS0400,100,L,퍼플 소스,0,N/A,100000,IN_STOCK,0,0.0,N/A,207.81,B (양호),https://image.msscdn.net/images/prd_img/20251117/5743978/detail_5743978_17633864358841_500.jpg,,False,2026-01-26 23:17:00
아디다스,벨루어 니트 트랙탑 - 마룬 / KS0400,KS0400,110,2XL,퍼플 소스,0,N/A,0,OUT_OF_STOCK,0,0.0,N/A,207.81,B (양호),https://image.msscdn.net/images/prd_img/20251117/5743978/detail_5743978_17633864358841_500.jpg,,False,2026-01-26 23:17:00
노스페이스,NC1DR81J 화이트라벨 여성 에버로프트 다운 코트 (RDS) BLACK,NC1DR81J,85,-,BLACK,302480,IN_STOCK,0,N/A,0,0.0,N/A,1.98,F (정체),https://image.msscdn.net/images/prd_img/20260105/5867668/detail_5867668_17675775253430_500.jpg,https://www.musinsa.com/products/5867668,False,2026-01-26 23:17:00
노스페이스,NC1DR81J 화이트라벨 여성 에버로프트 다운 코트 (RDS) BLACK,NC1DR81J,90,S,BLACK,302480,IN_STOCK,290000,IN_STOCK,-12480,-4.13,LOSS,1.98,F (정체),https://image.msscdn.net/images/prd_img/20260105/5867668/detail_5867668_17675775253430_500.jpg,https://www.musinsa.com/products/5867668,False,2026-01-26 23:17:00
노스페이스,NC1DR81J 화이트라벨 여성 에버로프트 다운 코트 (RDS) BLACK,NC1DR81J,95,M,BLACK,302480,IN_STOCK,299000,IN_STOCK,-3480,-1.15,LOSS,1.98,F (정체),https://image.msscdn.net/images/prd_img/20260105/5867668/detail_5867668_17675775253430_500.jpg,https://www.musinsa.com/products/5867668,False,2026-01-26 23:17:00
