Brand,Product Name,Model No,Size,EU Size,Color,Musinsa Price,Musinsa Stock,Poizon Price,Poizon Stock,Profit,Margin (%),Status,Poizon Score,Poizon Rank,Image URL,Musinsa URL,Has Profit,Updated At
Musinsa,NBNAG21423 / UNI NANO LIGHT 후드 바람막이 (LIGHT GRAY),NBNAG21423_16,90,-,(19)BLACK,159000,OUT_OF_STOCK,0,N/A,0,0.0,N/A,0.99,F (정체),https:/images/prd_img/20260306/6092870/detail_6092870_17743963262298_500.jpg,https://www.musinsa.com/products/6092870,True,2026-04-29 11:39:07
Musinsa,NBNAG21423 / UNI NANO LIGHT 후드 바람막이 (LIGHT GRAY),NBNAG21423_16,95,-,(19)BLACK,159000,IN_STOCK,0,N/A,0,0.0,N/A,0.99,F (정체),https:/images/prd_img/20260306/6092870/detail_6092870_17743963262298_500.jpg,https://www.musinsa.com/products/6092870,True,2026-04-29 11:39:07
Musinsa,NBNAG21423 / UNI NANO LIGHT 후드 바람막이 (LIGHT GRAY),NBNAG21423_16,100,-,(19)BLACK,159000,IN_STOCK,0,N/A,0,0.0,N/A,0.99,F (정체),https:/images/prd_img/20260306/6092870/detail_6092870_17743963262298_500.jpg,https://www.musinsa.com/products/6092870,True,2026-04-29 11:39:07
Musinsa,NBNAG21423 / UNI NANO LIGHT 후드 바람막이 (LIGHT GRAY),NBNAG21423_16,105,-,(19)BLACK,159000,IN_STOCK,0,N/A,0,0.0,N/A,0.99,F (정체),https:/images/prd_img/20260306/6092870/detail_6092870_17743963262298_500.jpg,https://www.musinsa.com/products/6092870,True,2026-04-29 11:39:07
Musinsa,NBNAG21423 / UNI NANO LIGHT 후드 바람막이 (LIGHT GRAY),NBNAG21423_16,110,-,(19)BLACK,159000,IN_STOCK,0,N/A,0,0.0,N/A,0.99,F (정체),https:/images/prd_img/20260306/6092870/detail_6092870_17743963262298_500.jpg,https://www.musinsa.com/products/6092870,True,2026-04-29 11:39:07
Musinsa,NBNAG21423 / UNI NANO LIGHT 후드 바람막이 (LIGHT GRAY),NBNAG21423_16,90,-,(16)L/GRAY,159000,OUT_OF_STOCK,0,N/A,0,0.0,N/A,0.99,F (정체),https:/images/prd_img/20260306/6092870/detail_6092870_17743963262298_500.jpg,https://www.musinsa.com/products/6092870,True,2026-04-29 11:39:07
Musinsa,NBNAG21423 / UNI NANO LIGHT 후드 바람막이 (LIGHT GRAY),NBNAG21423_16,95,-,(16)L/GRAY,159000,IN_STOCK,0,N/A,0,0.0,N/A,0.99,F (정체),https:/images/prd_img/20260306/6092870/detail_6092870_17743963262298_500.jpg,https://www.musinsa.com/products/6092870,True,2026-04-29 11:39:07
Musinsa,NBNAG21423 / UNI NANO LIGHT 후드 바람막이 (LIGHT GRAY),NBNAG21423_16,110,-,(16)L/GRAY,159000,OUT_OF_STOCK,0,N/A,0,0.0,N/A,0.99,F (정체),https:/images/prd_img/20260306/6092870/detail_6092870_17743963262298_500.jpg,https://www.musinsa.com/products/6092870,True,2026-04-29 11:39:07
Musinsa,NBNAG21423 / UNI NANO LIGHT 후드 바람막이 (LIGHT GRAY),NBNAG21423_16,90,-,(CF)D/PURPLE,159000,OUT_OF_STOCK,0,N/A,0,0.0,N/A,0.99,F (정체),https:/images/prd_img/20260306/6092870/detail_6092870_17743963262298_500.jpg,https://www.musinsa.com/products/6092870,True,2026-04-29 11:39:07
Musinsa,NBNAG21423 / UNI NANO LIGHT 후드 바람막이 (LIGHT GRAY),NBNAG21423_16,95,-,(CF)D/PURPLE,159000,IN_STOCK,0,N/A,0,0.0,N/A,0.99,F (정체),https:/images/prd_img/20260306/6092870/detail_6092870_17743963262298_500.jpg,https://www.musinsa.com/products/6092870,True,2026-04-29 11:39:07
