Brand,Product Name,Model No,Size,EU Size,Color,Musinsa Price,Musinsa Stock,Poizon Price,Poizon Stock,Profit,Margin (%),Status,Poizon Score,Poizon Rank,Image URL,Musinsa URL,Has Profit,Updated At
Musinsa,푸마 X 무신사 T7 트랙 자켓 - 초콜렛 브라운 / 638015-13,638015-13,110,XXL,초콜릿 브라운,0,N/A,142500,IN_STOCK,0,0.0,N/A,63.01,C (보통),https:/images/prd_img/20260116/5901744/detail_5901744_17725011180324_500.jpg,,True,2026-04-26 19:06:11
Musinsa,푸마 X 무신사 T7 트랙 자켓 - 초콜렛 브라운 / 638015-13,638015-13,85,XS,ONE COLOR,109000,OUT_OF_STOCK,156100,IN_STOCK,0,0.0,N/A,63.01,C (보통),https:/images/prd_img/20260116/5901744/detail_5901744_17725011180324_500.jpg,https://www.musinsa.com/products/5901744,True,2026-04-26 19:06:11
Musinsa,푸마 X 무신사 T7 트랙 자켓 - 초콜렛 브라운 / 638015-13,638015-13,90,S,ONE COLOR,109000,IN_STOCK,106800,IN_STOCK,-2200,-2.02,LOSS,63.01,C (보통),https:/images/prd_img/20260116/5901744/detail_5901744_17725011180324_500.jpg,https://www.musinsa.com/products/5901744,True,2026-04-26 19:06:11
Musinsa,푸마 X 무신사 T7 트랙 자켓 - 초콜렛 브라운 / 638015-13,638015-13,95,M,ONE COLOR,109000,IN_STOCK,108300,IN_STOCK,-700,-0.64,LOSS,63.01,C (보통),https:/images/prd_img/20260116/5901744/detail_5901744_17725011180324_500.jpg,https://www.musinsa.com/products/5901744,True,2026-04-26 19:06:11
Musinsa,푸마 X 무신사 T7 트랙 자켓 - 초콜렛 브라운 / 638015-13,638015-13,100,L,ONE COLOR,109000,IN_STOCK,106800,IN_STOCK,-2200,-2.02,LOSS,63.01,C (보통),https:/images/prd_img/20260116/5901744/detail_5901744_17725011180324_500.jpg,https://www.musinsa.com/products/5901744,True,2026-04-26 19:06:11
Musinsa,푸마 X 무신사 T7 트랙 자켓 - 초콜렛 브라운 / 638015-13,638015-13,105,XL,ONE COLOR,109000,IN_STOCK,111100,IN_STOCK,2100,1.93,PROFIT,63.01,C (보통),https:/images/prd_img/20260116/5901744/detail_5901744_17725011180324_500.jpg,https://www.musinsa.com/products/5901744,True,2026-04-26 19:06:11
Musinsa,[푸마 공식] 밀레니오 테크 LT (40679102),40679102,220,35.5,ONE COLOR,62300,OUT_OF_STOCK,156200,IN_STOCK,0,0.0,N/A,0.0,F (정체),https:/images/prd_img/20251107/5698864/detail_5698864_17624805439345_500.jpg,https://www.musinsa.com/products/5698864,True,2026-04-26 19:06:11
Musinsa,[푸마 공식] 밀레니오 테크 LT (40679102),40679102,225,36,ONE COLOR,62300,OUT_OF_STOCK,156200,IN_STOCK,0,0.0,N/A,0.0,F (정체),https:/images/prd_img/20251107/5698864/detail_5698864_17624805439345_500.jpg,https://www.musinsa.com/products/5698864,True,2026-04-26 19:06:11
Musinsa,[푸마 공식] 밀레니오 테크 LT (40679102),40679102,230,37,ONE COLOR,62300,OUT_OF_STOCK,58800,IN_STOCK,0,0.0,N/A,0.0,F (정체),https:/images/prd_img/20251107/5698864/detail_5698864_17624805439345_500.jpg,https://www.musinsa.com/products/5698864,True,2026-04-26 19:06:11
Musinsa,[푸마 공식] 밀레니오 테크 LT (40679102),40679102,235,37.5,ONE COLOR,62300,IN_STOCK,61800,IN_STOCK,-500,-0.8,LOSS,0.0,F (정체),https:/images/prd_img/20251107/5698864/detail_5698864_17624805439345_500.jpg,https://www.musinsa.com/products/5698864,True,2026-04-26 19:06:11
Musinsa,[푸마 공식] 밀레니오 테크 LT (40679102),40679102,240,38,ONE COLOR,62300,OUT_OF_STOCK,70800,IN_STOCK,0,0.0,N/A,0.0,F (정체),https:/images/prd_img/20251107/5698864/detail_5698864_17624805439345_500.jpg,https://www.musinsa.com/products/5698864,True,2026-04-26 19:06:11
Musinsa,[푸마 공식] 밀레니오 테크 LT (40679102),40679102,245,38.5,ONE COLOR,62300,IN_STOCK,70800,IN_STOCK,8500,13.64,PROFIT,0.0,F (정체),https:/images/prd_img/20251107/5698864/detail_5698864_17624805439345_500.jpg,https://www.musinsa.com/products/5698864,True,2026-04-26 19:06:11
Musinsa,[푸마 공식] 밀레니오 테크 LT (40679102),40679102,250,39,ONE COLOR,62300,OUT_OF_STOCK,70800,IN_STOCK,0,0.0,N/A,0.0,F (정체),https:/images/prd_img/20251107/5698864/detail_5698864_17624805439345_500.jpg,https://www.musinsa.com/products/5698864,True,2026-04-26 19:06:11
Musinsa,[푸마 공식] 밀레니오 테크 LT (40679102),40679102,255,40,ONE COLOR,62300,OUT_OF_STOCK,73800,IN_STOCK,0,0.0,N/A,0.0,F (정체),https:/images/prd_img/20251107/5698864/detail_5698864_17624805439345_500.jpg,https://www.musinsa.com/products/5698864,True,2026-04-26 19:06:11
Musinsa,[푸마 공식] 밀레니오 테크 LT (40679102),40679102,260,40.5,ONE COLOR,62300,OUT_OF_STOCK,58800,IN_STOCK,0,0.0,N/A,0.0,F (정체),https:/images/prd_img/20251107/5698864/detail_5698864_17624805439345_500.jpg,https://www.musinsa.com/products/5698864,True,2026-04-26 19:06:11
Musinsa,[푸마 공식] 밀레니오 테크 LT (40679102),40679102,265,41,ONE COLOR,62300,IN_STOCK,58800,IN_STOCK,-3500,-5.62,LOSS,0.0,F (정체),https:/images/prd_img/20251107/5698864/detail_5698864_17624805439345_500.jpg,https://www.musinsa.com/products/5698864,True,2026-04-26 19:06:11
Musinsa,[푸마 공식] 밀레니오 테크 LT (40679102),40679102,270,42,ONE COLOR,62300,OUT_OF_STOCK,58800,IN_STOCK,0,0.0,N/A,0.0,F (정체),https:/images/prd_img/20251107/5698864/detail_5698864_17624805439345_500.jpg,https://www.musinsa.com/products/5698864,True,2026-04-26 19:06:11
Musinsa,[푸마 공식] 밀레니오 테크 LT (40679102),40679102,275,42.5,ONE COLOR,62300,IN_STOCK,58800,IN_STOCK,-3500,-5.62,LOSS,0.0,F (정체),https:/images/prd_img/20251107/5698864/detail_5698864_17624805439345_500.jpg,https://www.musinsa.com/products/5698864,True,2026-04-26 19:06:11
Musinsa,[푸마 공식] 밀레니오 테크 LT (40679102),40679102,280,43,ONE COLOR,62300,OUT_OF_STOCK,58800,IN_STOCK,0,0.0,N/A,0.0,F (정체),https:/images/prd_img/20251107/5698864/detail_5698864_17624805439345_500.jpg,https://www.musinsa.com/products/5698864,True,2026-04-26 19:06:11
Musinsa,[푸마 공식] 밀레니오 테크 LT (40679102),40679102,285,44,ONE COLOR,62300,OUT_OF_STOCK,156200,IN_STOCK,0,0.0,N/A,0.0,F (정체),https:/images/prd_img/20251107/5698864/detail_5698864_17624805439345_500.jpg,https://www.musinsa.com/products/5698864,True,2026-04-26 19:06:11
Musinsa,[푸마 공식] 밀레니오 테크 LT (40679102),40679102,290,44.5,ONE COLOR,62300,OUT_OF_STOCK,156200,IN_STOCK,0,0.0,N/A,0.0,F (정체),https:/images/prd_img/20251107/5698864/detail_5698864_17624805439345_500.jpg,https://www.musinsa.com/products/5698864,True,2026-04-26 19:06:11
Musinsa,[푸마 공식] 밀레니오 테크 LT (40679102),40679102,295,45,ONE COLOR,62300,OUT_OF_STOCK,156200,IN_STOCK,0,0.0,N/A,0.0,F (정체),https:/images/prd_img/20251107/5698864/detail_5698864_17624805439345_500.jpg,https://www.musinsa.com/products/5698864,True,2026-04-26 19:06:11
Musinsa,[푸마 공식] 밀레니오 테크 LT (40679102),40679102,300,46,ONE COLOR,62300,OUT_OF_STOCK,156200,IN_STOCK,0,0.0,N/A,0.0,F (정체),https:/images/prd_img/20251107/5698864/detail_5698864_17624805439345_500.jpg,https://www.musinsa.com/products/5698864,True,2026-04-26 19:06:11
