Brand,Product Name,Model No,Size,EU Size,Color,Musinsa Price,Musinsa Stock,Poizon Price,Poizon Stock,Profit,Margin (%),Status,Poizon Score,Poizon Rank,Image URL,Musinsa URL,Has Profit,Updated At
데상트,여성 롱 캐논 구스다운 블랙 SP422SDJO7,SP422SDJO7_BLK0,85,S,BLK0_BLACK,289500,IN_STOCK,296000,IN_STOCK,6500,2.25,PROFIT,109.67,B (양호),https:/images/prd_img/20251218/5839407/detail_5839407_17660388165110_500.jpg,https://www.musinsa.com/products/5839407,True,2026-01-27 11:20:42
데상트,여성 롱 캐논 구스다운 블랙 SP422SDJO7,SP422SDJO7_BLK0,90,M,BLK0_BLACK,289500,IN_STOCK,294000,IN_STOCK,4500,1.55,PROFIT,109.67,B (양호),https:/images/prd_img/20251218/5839407/detail_5839407_17660388165110_500.jpg,https://www.musinsa.com/products/5839407,True,2026-01-27 11:20:42
데상트,여성 롱 캐논 구스다운 블랙 SP422SDJO7,SP422SDJO7_BLK0,95,L,BLK0_BLACK,289500,IN_STOCK,298000,IN_STOCK,8500,2.94,PROFIT,109.67,B (양호),https:/images/prd_img/20251218/5839407/detail_5839407_17660388165110_500.jpg,https://www.musinsa.com/products/5839407,True,2026-01-27 11:20:42
데상트,[데상트 X 노우웨이브] 프리마로프트 라이트 패딩 블랙(SO323WPD97),SO323WPD97_BLK0,85,44-46,BLK0,0,N/A,0,OUT_OF_STOCK,0,0.0,N/A,2.74,F (정체),https:/images/prd_img/20241028/4565415/detail_4565415_17313687270946_500.jpg,,True,2026-01-27 11:20:42
데상트,[데상트 X 노우웨이브] 프리마로프트 라이트 패딩 블랙(SO323WPD97),SO323WPD97_BLK0,90,46,BLK0_BLACK,149500,IN_STOCK,164000,IN_STOCK,14500,9.7,PROFIT,2.74,F (정체),https:/images/prd_img/20241028/4565415/detail_4565415_17313687270946_500.jpg,https://www.musinsa.com/products/4565415,True,2026-01-27 11:20:42
데상트,[데상트 X 노우웨이브] 프리마로프트 라이트 패딩 블랙(SO323WPD97),SO323WPD97_BLK0,95,48,BLK0_BLACK,149500,IN_STOCK,154000,IN_STOCK,4500,3.01,PROFIT,2.74,F (정체),https:/images/prd_img/20241028/4565415/detail_4565415_17313687270946_500.jpg,https://www.musinsa.com/products/4565415,True,2026-01-27 11:20:42
데상트,[데상트 X 노우웨이브] 프리마로프트 라이트 패딩 블랙(SO323WPD97),SO323WPD97_BLK0,100,50,BLK0_BLACK,149500,IN_STOCK,152000,IN_STOCK,2500,1.67,PROFIT,2.74,F (정체),https:/images/prd_img/20241028/4565415/detail_4565415_17313687270946_500.jpg,https://www.musinsa.com/products/4565415,True,2026-01-27 11:20:42
데상트,[데상트 X 노우웨이브] 프리마로프트 라이트 패딩 블랙(SO323WPD97),SO323WPD97_BLK0,105,52,BLK0_BLACK,149500,IN_STOCK,152000,IN_STOCK,2500,1.67,PROFIT,2.74,F (정체),https:/images/prd_img/20241028/4565415/detail_4565415_17313687270946_500.jpg,https://www.musinsa.com/products/4565415,True,2026-01-27 11:20:42
데상트,[데상트 X 노우웨이브] 프리마로프트 라이트 패딩 블랙(SO323WPD97),SO323WPD97_BLK0,110,54,BLK0,0,N/A,0,OUT_OF_STOCK,0,0.0,N/A,2.74,F (정체),https:/images/prd_img/20241028/4565415/detail_4565415_17313687270946_500.jpg,,True,2026-01-27 11:20:42
데상트,[데상트 X 노우웨이브] 프리마로프트 라이트 패딩 블랙(SO323WPD97),SO323WPD97_BLK0,85,44-46,LIM0,0,N/A,0,OUT_OF_STOCK,0,0.0,N/A,2.74,F (정체),https:/images/prd_img/20241028/4565415/detail_4565415_17313687270946_500.jpg,,True,2026-01-27 11:20:42
데상트,[데상트 X 노우웨이브] 프리마로프트 라이트 패딩 블랙(SO323WPD97),SO323WPD97_BLK0,110,54,LIM0,0,N/A,0,OUT_OF_STOCK,0,0.0,N/A,2.74,F (정체),https:/images/prd_img/20241028/4565415/detail_4565415_17313687270946_500.jpg,,True,2026-01-27 11:20:42
데상트,[데상트 X 노우웨이브] 프리마로프트 라이트 패딩 블랙(SO323WPD97),SO323WPD97_BLK0,90,46,LIM0_LIME,149500,IN_STOCK,0,OUT_OF_STOCK,0,0.0,N/A,2.74,F (정체),https:/images/prd_img/20241028/4565415/detail_4565415_17313687270946_500.jpg,https://www.musinsa.com/products/4565415,True,2026-01-27 11:20:42
데상트,[데상트 X 노우웨이브] 프리마로프트 라이트 패딩 블랙(SO323WPD97),SO323WPD97_BLK0,95,48,LIM0_LIME,149500,IN_STOCK,170000,IN_STOCK,20500,13.71,PROFIT,2.74,F (정체),https:/images/prd_img/20241028/4565415/detail_4565415_17313687270946_500.jpg,https://www.musinsa.com/products/4565415,True,2026-01-27 11:20:42
데상트,[데상트 X 노우웨이브] 프리마로프트 라이트 패딩 블랙(SO323WPD97),SO323WPD97_BLK0,100,50,LIM0_LIME,149500,IN_STOCK,0,OUT_OF_STOCK,0,0.0,N/A,2.74,F (정체),https:/images/prd_img/20241028/4565415/detail_4565415_17313687270946_500.jpg,https://www.musinsa.com/products/4565415,True,2026-01-27 11:20:42
데상트,[데상트 X 노우웨이브] 프리마로프트 라이트 패딩 블랙(SO323WPD97),SO323WPD97_BLK0,105,52,LIM0_LIME,149500,OUT_OF_STOCK,0,OUT_OF_STOCK,0,0.0,N/A,2.74,F (정체),https:/images/prd_img/20241028/4565415/detail_4565415_17313687270946_500.jpg,https://www.musinsa.com/products/4565415,True,2026-01-27 11:20:42
데상트,스위스 스키 후드형 다운 자켓 화이트 SQ423SDJO3,SQ423SDJO3_WHT0,90,-,BLK0_BLACK,407550,OUT_OF_STOCK,0,N/A,0,0.0,N/A,177.44,B (양호),https:/images/prd_img/20251016/5599412/detail_5599412_17654295354726_500.jpg,https://www.musinsa.com/products/5599412,False,2026-01-27 11:20:42
데상트,스위스 스키 후드형 다운 자켓 화이트 SQ423SDJO3,SQ423SDJO3_WHT0,95,-,BLK0_BLACK,407550,IN_STOCK,0,N/A,0,0.0,N/A,177.44,B (양호),https:/images/prd_img/20251016/5599412/detail_5599412_17654295354726_500.jpg,https://www.musinsa.com/products/5599412,False,2026-01-27 11:20:42
데상트,스위스 스키 후드형 다운 자켓 화이트 SQ423SDJO3,SQ423SDJO3_WHT0,100,-,BLK0_BLACK,407550,OUT_OF_STOCK,0,N/A,0,0.0,N/A,177.44,B (양호),https:/images/prd_img/20251016/5599412/detail_5599412_17654295354726_500.jpg,https://www.musinsa.com/products/5599412,False,2026-01-27 11:20:42
데상트,스위스 스키 후드형 다운 자켓 화이트 SQ423SDJO3,SQ423SDJO3_WHT0,105,-,BLK0_BLACK,407550,OUT_OF_STOCK,0,N/A,0,0.0,N/A,177.44,B (양호),https:/images/prd_img/20251016/5599412/detail_5599412_17654295354726_500.jpg,https://www.musinsa.com/products/5599412,False,2026-01-27 11:20:42
데상트,스위스 스키 후드형 다운 자켓 화이트 SQ423SDJO3,SQ423SDJO3_WHT0,110,-,BLK0_BLACK,407550,OUT_OF_STOCK,0,N/A,0,0.0,N/A,177.44,B (양호),https:/images/prd_img/20251016/5599412/detail_5599412_17654295354726_500.jpg,https://www.musinsa.com/products/5599412,False,2026-01-27 11:20:42
데상트,스위스 스키 후드형 다운 자켓 화이트 SQ423SDJO3,SQ423SDJO3_WHT0,115,-,BLK0_BLACK,407550,OUT_OF_STOCK,0,N/A,0,0.0,N/A,177.44,B (양호),https:/images/prd_img/20251016/5599412/detail_5599412_17654295354726_500.jpg,https://www.musinsa.com/products/5599412,False,2026-01-27 11:20:42
데상트,스위스 스키 후드형 다운 자켓 화이트 SQ423SDJO3,SQ423SDJO3_WHT0,120,-,BLK0_BLACK,407550,OUT_OF_STOCK,0,N/A,0,0.0,N/A,177.44,B (양호),https:/images/prd_img/20251016/5599412/detail_5599412_17654295354726_500.jpg,https://www.musinsa.com/products/5599412,False,2026-01-27 11:20:42
데상트,스위스 스키 후드형 다운 자켓 화이트 SQ423SDJO3,SQ423SDJO3_WHT0,90,-,PAT0_PATTERN,407550,OUT_OF_STOCK,0,N/A,0,0.0,N/A,177.44,B (양호),https:/images/prd_img/20251016/5599412/detail_5599412_17654295354726_500.jpg,https://www.musinsa.com/products/5599412,False,2026-01-27 11:20:42
데상트,스위스 스키 후드형 다운 자켓 화이트 SQ423SDJO3,SQ423SDJO3_WHT0,95,-,PAT0_PATTERN,407550,IN_STOCK,0,N/A,0,0.0,N/A,177.44,B (양호),https:/images/prd_img/20251016/5599412/detail_5599412_17654295354726_500.jpg,https://www.musinsa.com/products/5599412,False,2026-01-27 11:20:42
데상트,스위스 스키 후드형 다운 자켓 화이트 SQ423SDJO3,SQ423SDJO3_WHT0,100,-,PAT0_PATTERN,407550,IN_STOCK,0,N/A,0,0.0,N/A,177.44,B (양호),https:/images/prd_img/20251016/5599412/detail_5599412_17654295354726_500.jpg,https://www.musinsa.com/products/5599412,False,2026-01-27 11:20:42
