Brand,Product Name,Model No,Size,EU Size,Color,Musinsa Price,Musinsa Stock,Poizon Price,Poizon Stock,Profit,Margin (%),Status,Poizon Score,Poizon Rank,Image URL,Musinsa URL,Has Profit,Updated At
Musinsa,NJ3BS30A 여성 벤트라 자켓 BLACK,NJ3BS30A,80,80,BLACK,132340,IN_STOCK,112400,IN_STOCK,-19940,-15.07,LOSS,0.0,F (정체),https:/images/prd_img/20260213/6022320/detail_6022320_17709452800703_500.jpg,https://www.musinsa.com/products/6022320,False,2026-04-26 19:06:11
Musinsa,NJ3BS30A 여성 벤트라 자켓 BLACK,NJ3BS30A,85,85,BLACK,132340,IN_STOCK,112200,IN_STOCK,-20140,-15.22,LOSS,0.0,F (정체),https:/images/prd_img/20260213/6022320/detail_6022320_17709452800703_500.jpg,https://www.musinsa.com/products/6022320,False,2026-04-26 19:06:11
Musinsa,NJ3BS30A 여성 벤트라 자켓 BLACK,NJ3BS30A,90,90,BLACK,132340,IN_STOCK,111800,IN_STOCK,-20540,-15.52,LOSS,0.0,F (정체),https:/images/prd_img/20260213/6022320/detail_6022320_17709452800703_500.jpg,https://www.musinsa.com/products/6022320,False,2026-04-26 19:06:11
Musinsa,NJ3BS30A 여성 벤트라 자켓 BLACK,NJ3BS30A,95,95,BLACK,132340,OUT_OF_STOCK,151000,IN_STOCK,0,0.0,N/A,0.0,F (정체),https:/images/prd_img/20260213/6022320/detail_6022320_17709452800703_500.jpg,https://www.musinsa.com/products/6022320,False,2026-04-26 19:06:11
Musinsa,NJ3BS31K 화이트라벨 여성 올레마 플렉스 자켓 IVORY,NJ3BS31K,105,XL,아이보리,0,N/A,145900,IN_STOCK,0,0.0,N/A,0.0,F (정체),https:/images/prd_img/20260213/6022309/detail_6022309_17709451956025_500.jpg,,False,2026-04-26 19:06:11
Musinsa,NJ3BS31K 화이트라벨 여성 올레마 플렉스 자켓 IVORY,NJ3BS31K,85,-,IVORY,159600,IN_STOCK,0,N/A,0,0.0,N/A,0.0,F (정체),https:/images/prd_img/20260213/6022309/detail_6022309_17709451956025_500.jpg,https://www.musinsa.com/products/6022309,False,2026-04-26 19:06:11
Musinsa,NJ3BS31K 화이트라벨 여성 올레마 플렉스 자켓 IVORY,NJ3BS31K,90,S,IVORY,159600,IN_STOCK,130700,IN_STOCK,-28900,-18.11,LOSS,0.0,F (정체),https:/images/prd_img/20260213/6022309/detail_6022309_17709451956025_500.jpg,https://www.musinsa.com/products/6022309,False,2026-04-26 19:06:11
Musinsa,NJ3BS31K 화이트라벨 여성 올레마 플렉스 자켓 IVORY,NJ3BS31K,95,M,IVORY,159600,IN_STOCK,131400,IN_STOCK,-28200,-17.67,LOSS,0.0,F (정체),https:/images/prd_img/20260213/6022309/detail_6022309_17709451956025_500.jpg,https://www.musinsa.com/products/6022309,False,2026-04-26 19:06:11
Musinsa,NJ3BS31K 화이트라벨 여성 올레마 플렉스 자켓 IVORY,NJ3BS31K,100,L,IVORY,159600,IN_STOCK,134200,IN_STOCK,-25400,-15.91,LOSS,0.0,F (정체),https:/images/prd_img/20260213/6022309/detail_6022309_17709451956025_500.jpg,https://www.musinsa.com/products/6022309,False,2026-04-26 19:06:11
Musinsa,NJ2HS31J 화이트라벨 여성 베이든 자켓 BLACK,NJ2HS31J,80,XS,BLACK,173280,IN_STOCK,164000,IN_STOCK,-9280,-5.36,LOSS,7.48,F (정체),https:/images/prd_img/20260210/6000900/detail_6000900_17706838919350_500.jpg,https://www.musinsa.com/products/6000900,False,2026-04-26 19:06:11
