Brand,Product Name,Model No,Size,EU Size,Color,Musinsa Price,Musinsa Stock,Poizon Price,Poizon Stock,Profit,Margin (%),Status,Poizon Score,Poizon Rank,Image URL,Musinsa URL,Has Profit,Updated At
Musinsa,ACG 판타즈마 스톰 핏 ADV 재킷 M - 블랙:서밋 화이트 / IF1144-010,IF1144-010,2,2XL,블랙/블랙/블랙/마운틴 화이트,0,N/A,138200,IN_STOCK,0,0.0,N/A,45.48,C (보통),https:/images/prd_img/20260114/5894703/detail_5894703_17684554811009_500.jpg,,False,2026-04-27 08:21:24
Musinsa,ACG 판타즈마 스톰 핏 ADV 재킷 M - 블랙:서밋 화이트 / IF1144-010,IF1144-010,80,XS,블랙/블랙/블랙/마운틴 화이트,0,N/A,283900,IN_STOCK,0,0.0,N/A,45.48,C (보통),https:/images/prd_img/20260114/5894703/detail_5894703_17684554811009_500.jpg,,False,2026-04-27 08:21:24
Musinsa,ACG 판타즈마 스톰 핏 ADV 재킷 M - 블랙:서밋 화이트 / IF1144-010,IF1144-010,90,S,ONE COLOR,219000,IN_STOCK,141800,IN_STOCK,-77200,-35.25,LOSS,45.48,C (보통),https:/images/prd_img/20260114/5894703/detail_5894703_17684554811009_500.jpg,https://www.musinsa.com/products/5894703,False,2026-04-27 08:21:24
Musinsa,ACG 판타즈마 스톰 핏 ADV 재킷 M - 블랙:서밋 화이트 / IF1144-010,IF1144-010,95,M,ONE COLOR,219000,IN_STOCK,141400,IN_STOCK,-77600,-35.43,LOSS,45.48,C (보통),https:/images/prd_img/20260114/5894703/detail_5894703_17684554811009_500.jpg,https://www.musinsa.com/products/5894703,False,2026-04-27 08:21:24
Musinsa,ACG 판타즈마 스톰 핏 ADV 재킷 M - 블랙:서밋 화이트 / IF1144-010,IF1144-010,100,L,ONE COLOR,219000,IN_STOCK,142500,IN_STOCK,-76500,-34.93,LOSS,45.48,C (보통),https:/images/prd_img/20260114/5894703/detail_5894703_17684554811009_500.jpg,https://www.musinsa.com/products/5894703,False,2026-04-27 08:21:24
Musinsa,ACG 판타즈마 스톰 핏 ADV 재킷 M - 블랙:서밋 화이트 / IF1144-010,IF1144-010,105,XL,ONE COLOR,219000,IN_STOCK,142700,IN_STOCK,-76300,-34.84,LOSS,45.48,C (보통),https:/images/prd_img/20260114/5894703/detail_5894703_17684554811009_500.jpg,https://www.musinsa.com/products/5894703,False,2026-04-27 08:21:24
Musinsa,ACG 판타즈마 스톰 핏 ADV 재킷 M - 블랙:서밋 화이트 / IF1144-010,IF1144-010,110,-,ONE COLOR,219000,IN_STOCK,0,N/A,0,0.0,N/A,45.48,C (보통),https:/images/prd_img/20260114/5894703/detail_5894703_17684554811009_500.jpg,https://www.musinsa.com/products/5894703,False,2026-04-27 08:21:24
Musinsa,ACG 판타즈마 스톰 핏 ADV 재킷 M - 블랙:서밋 화이트 / IF1144-010,IF1144-010,115,3XL,ONE COLOR,219000,IN_STOCK,180700,IN_STOCK,-38300,-17.49,LOSS,45.48,C (보통),https:/images/prd_img/20260114/5894703/detail_5894703_17684554811009_500.jpg,https://www.musinsa.com/products/5894703,False,2026-04-27 08:21:24
Musinsa,스포츠웨어 RPM 백팩(26L) - 블랙:화이트 / FD7544-010,FD7544-010,FREE,화이트,ONE COLOR,116100,IN_STOCK,87600,IN_STOCK,-28500,-24.55,LOSS,52.09,C (보통),https:/images/prd_img/20240612/4192489/detail_4192489_17199739293687_500.jpg,https://www.musinsa.com/products/4192489,False,2026-04-27 08:21:24
Musinsa,페가수스 41 W - 바이올렛 미스트:브라이트 바이올렛:사파이어:퍼플 다이너스티 / FD2723-503,FD2723-503,220,35.5,퍼플 블랙,0,N/A,105300,IN_STOCK,0,0.0,N/A,64.41,C (보통),https:/images/prd_img/20251212/5825959/detail_5825959_17660329251150_500.jpg,,False,2026-04-27 08:21:24
Musinsa,페가수스 41 W - 바이올렛 미스트:브라이트 바이올렛:사파이어:퍼플 다이너스티 / FD2723-503,FD2723-503,265,41,퍼플 블랙,0,N/A,148900,IN_STOCK,0,0.0,N/A,64.41,C (보통),https:/images/prd_img/20251212/5825959/detail_5825959_17660329251150_500.jpg,,False,2026-04-27 08:21:24
Musinsa,페가수스 41 W - 바이올렛 미스트:브라이트 바이올렛:사파이어:퍼플 다이너스티 / FD2723-503,FD2723-503,270,42,퍼플 블랙,0,N/A,160200,IN_STOCK,0,0.0,N/A,64.41,C (보통),https:/images/prd_img/20251212/5825959/detail_5825959_17660329251150_500.jpg,,False,2026-04-27 08:21:24
Musinsa,페가수스 41 W - 바이올렛 미스트:브라이트 바이올렛:사파이어:퍼플 다이너스티 / FD2723-503,FD2723-503,275,42.5,퍼플 블랙,0,N/A,150400,IN_STOCK,0,0.0,N/A,64.41,C (보통),https:/images/prd_img/20251212/5825959/detail_5825959_17660329251150_500.jpg,,False,2026-04-27 08:21:24
Musinsa,페가수스 41 W - 바이올렛 미스트:브라이트 바이올렛:사파이어:퍼플 다이너스티 / FD2723-503,FD2723-503,280,43,퍼플 블랙,0,N/A,195200,IN_STOCK,0,0.0,N/A,64.41,C (보통),https:/images/prd_img/20251212/5825959/detail_5825959_17660329251150_500.jpg,,False,2026-04-27 08:21:24
Musinsa,페가수스 41 W - 바이올렛 미스트:브라이트 바이올렛:사파이어:퍼플 다이너스티 / FD2723-503,FD2723-503,285,44,퍼플 블랙,0,N/A,150400,IN_STOCK,0,0.0,N/A,64.41,C (보통),https:/images/prd_img/20251212/5825959/detail_5825959_17660329251150_500.jpg,,False,2026-04-27 08:21:24
Musinsa,페가수스 41 W - 바이올렛 미스트:브라이트 바이올렛:사파이어:퍼플 다이너스티 / FD2723-503,FD2723-503,290,44.5,퍼플 블랙,0,N/A,0,OUT_OF_STOCK,0,0.0,N/A,64.41,C (보통),https:/images/prd_img/20251212/5825959/detail_5825959_17660329251150_500.jpg,,False,2026-04-27 08:21:24
Musinsa,페가수스 41 W - 바이올렛 미스트:브라이트 바이올렛:사파이어:퍼플 다이너스티 / FD2723-503,FD2723-503,225,36,ONE COLOR,127200,OUT_OF_STOCK,115000,IN_STOCK,0,0.0,N/A,64.41,C (보통),https:/images/prd_img/20251212/5825959/detail_5825959_17660329251150_500.jpg,https://www.musinsa.com/products/5825959,False,2026-04-27 08:21:24
Musinsa,페가수스 41 W - 바이올렛 미스트:브라이트 바이올렛:사파이어:퍼플 다이너스티 / FD2723-503,FD2723-503,230,36.5,ONE COLOR,127200,IN_STOCK,99800,IN_STOCK,-27400,-21.54,LOSS,64.41,C (보통),https:/images/prd_img/20251212/5825959/detail_5825959_17660329251150_500.jpg,https://www.musinsa.com/products/5825959,False,2026-04-27 08:21:24
Musinsa,페가수스 41 W - 바이올렛 미스트:브라이트 바이올렛:사파이어:퍼플 다이너스티 / FD2723-503,FD2723-503,235,37.5,ONE COLOR,127200,IN_STOCK,95700,IN_STOCK,-31500,-24.76,LOSS,64.41,C (보통),https:/images/prd_img/20251212/5825959/detail_5825959_17660329251150_500.jpg,https://www.musinsa.com/products/5825959,False,2026-04-27 08:21:24
Musinsa,페가수스 41 W - 바이올렛 미스트:브라이트 바이올렛:사파이어:퍼플 다이너스티 / FD2723-503,FD2723-503,240,38,ONE COLOR,127200,IN_STOCK,95700,IN_STOCK,-31500,-24.76,LOSS,64.41,C (보통),https:/images/prd_img/20251212/5825959/detail_5825959_17660329251150_500.jpg,https://www.musinsa.com/products/5825959,False,2026-04-27 08:21:24
Musinsa,페가수스 41 W - 바이올렛 미스트:브라이트 바이올렛:사파이어:퍼플 다이너스티 / FD2723-503,FD2723-503,245,38.5,ONE COLOR,127200,IN_STOCK,94900,IN_STOCK,-32300,-25.39,LOSS,64.41,C (보통),https:/images/prd_img/20251212/5825959/detail_5825959_17660329251150_500.jpg,https://www.musinsa.com/products/5825959,False,2026-04-27 08:21:24
Musinsa,페가수스 41 W - 바이올렛 미스트:브라이트 바이올렛:사파이어:퍼플 다이너스티 / FD2723-503,FD2723-503,250,39,ONE COLOR,127200,OUT_OF_STOCK,99600,IN_STOCK,0,0.0,N/A,64.41,C (보통),https:/images/prd_img/20251212/5825959/detail_5825959_17660329251150_500.jpg,https://www.musinsa.com/products/5825959,False,2026-04-27 08:21:24
Musinsa,페가수스 41 W - 바이올렛 미스트:브라이트 바이올렛:사파이어:퍼플 다이너스티 / FD2723-503,FD2723-503,255,40,ONE COLOR,127200,OUT_OF_STOCK,116000,IN_STOCK,0,0.0,N/A,64.41,C (보통),https:/images/prd_img/20251212/5825959/detail_5825959_17660329251150_500.jpg,https://www.musinsa.com/products/5825959,False,2026-04-27 08:21:24
Musinsa,페가수스 41 W - 바이올렛 미스트:브라이트 바이올렛:사파이어:퍼플 다이너스티 / FD2723-503,FD2723-503,260,40.5,ONE COLOR,127200,OUT_OF_STOCK,150400,IN_STOCK,0,0.0,N/A,64.41,C (보통),https:/images/prd_img/20251212/5825959/detail_5825959_17660329251150_500.jpg,https://www.musinsa.com/products/5825959,False,2026-04-27 08:21:24
Musinsa,드라이 핏 후드 다용도 재킷 M - 블랙 / FB7483-010,FB7483-010,104,XXXL,블랙,0,N/A,103200,IN_STOCK,0,0.0,N/A,216.69,B (양호),https:/images/prd_img/20240902/4394370/detail_4394370_17291379531507_500.jpg,,False,2026-04-27 08:21:24
Musinsa,드라이 핏 후드 다용도 재킷 M - 블랙 / FB7483-010,FB7483-010,108,XXXXL,블랙,0,N/A,115000,IN_STOCK,0,0.0,N/A,216.69,B (양호),https:/images/prd_img/20240902/4394370/detail_4394370_17291379531507_500.jpg,,False,2026-04-27 08:21:24
Musinsa,드라이 핏 후드 다용도 재킷 M - 블랙 / FB7483-010,FB7483-010,90,S,ONE COLOR,85000,OUT_OF_STOCK,65700,IN_STOCK,0,0.0,N/A,216.69,B (양호),https:/images/prd_img/20240902/4394370/detail_4394370_17291379531507_500.jpg,https://www.musinsa.com/products/4394370,False,2026-04-27 08:21:24
Musinsa,드라이 핏 후드 다용도 재킷 M - 블랙 / FB7483-010,FB7483-010,95,M,ONE COLOR,85000,OUT_OF_STOCK,60100,IN_STOCK,0,0.0,N/A,216.69,B (양호),https:/images/prd_img/20240902/4394370/detail_4394370_17291379531507_500.jpg,https://www.musinsa.com/products/4394370,False,2026-04-27 08:21:24
