Brand,Product Name,Model No,Size,EU Size,Color,Musinsa Price,Musinsa Stock,Poizon Price,Poizon Stock,Profit,Margin (%),Status,Poizon Score,Poizon Rank,Image URL,Musinsa URL,Has Profit,Updated At
Musinsa,클라이마쿨 레이스드 - 화이트:블랙 / KJ8968,KJ8968,225,36⅔,ONE COLOR,189000,IN_STOCK,210700,IN_STOCK,21700,11.48,PROFIT,73.72,C (보통),https:/images/prd_img/20260406/6260170/detail_6260170_17755321340638_500.jpg,https://www.musinsa.com/products/6260170,True,2026-04-29 11:39:07
Musinsa,클라이마쿨 레이스드 - 화이트:블랙 / KJ8968,KJ8968,235,38,ONE COLOR,189000,IN_STOCK,172900,IN_STOCK,-16100,-8.52,LOSS,73.72,C (보통),https:/images/prd_img/20260406/6260170/detail_6260170_17755321340638_500.jpg,https://www.musinsa.com/products/6260170,True,2026-04-29 11:39:07
Musinsa,클라이마쿨 레이스드 - 화이트:블랙 / KJ8968,KJ8968,245,39⅓,ONE COLOR,189000,OUT_OF_STOCK,139900,IN_STOCK,0,0.0,N/A,73.72,C (보통),https:/images/prd_img/20260406/6260170/detail_6260170_17755321340638_500.jpg,https://www.musinsa.com/products/6260170,True,2026-04-29 11:39:07
Musinsa,클라이마쿨 레이스드 - 화이트:블랙 / KJ8968,KJ8968,255,40⅔,ONE COLOR,189000,OUT_OF_STOCK,153500,IN_STOCK,0,0.0,N/A,73.72,C (보통),https:/images/prd_img/20260406/6260170/detail_6260170_17755321340638_500.jpg,https://www.musinsa.com/products/6260170,True,2026-04-29 11:39:07
Musinsa,클라이마쿨 레이스드 - 화이트:블랙 / KJ8968,KJ8968,265,42,ONE COLOR,189000,OUT_OF_STOCK,165200,IN_STOCK,0,0.0,N/A,73.72,C (보통),https:/images/prd_img/20260406/6260170/detail_6260170_17755321340638_500.jpg,https://www.musinsa.com/products/6260170,True,2026-04-29 11:39:07
Musinsa,클라이마쿨 레이스드 - 화이트:블랙 / KJ8968,KJ8968,275,43⅓,ONE COLOR,189000,OUT_OF_STOCK,170500,IN_STOCK,0,0.0,N/A,73.72,C (보통),https:/images/prd_img/20260406/6260170/detail_6260170_17755321340638_500.jpg,https://www.musinsa.com/products/6260170,True,2026-04-29 11:39:07
Musinsa,클라이마쿨 레이스드 - 화이트:블랙 / KJ8968,KJ8968,285,44⅔,ONE COLOR,189000,OUT_OF_STOCK,163500,IN_STOCK,0,0.0,N/A,73.72,C (보통),https:/images/prd_img/20260406/6260170/detail_6260170_17755321340638_500.jpg,https://www.musinsa.com/products/6260170,True,2026-04-29 11:39:07
Musinsa,클라이마쿨 레이스드 - 화이트:블랙 / KJ8968,KJ8968,295,46,ONE COLOR,189000,OUT_OF_STOCK,160500,IN_STOCK,0,0.0,N/A,73.72,C (보통),https:/images/prd_img/20260406/6260170/detail_6260170_17755321340638_500.jpg,https://www.musinsa.com/products/6260170,True,2026-04-29 11:39:07
Musinsa,클라이마쿨 레이스드 - 화이트:블랙 / KJ8968,KJ8968,305,47⅓,ONE COLOR,189000,OUT_OF_STOCK,179900,IN_STOCK,0,0.0,N/A,73.72,C (보통),https:/images/prd_img/20260406/6260170/detail_6260170_17755321340638_500.jpg,https://www.musinsa.com/products/6260170,True,2026-04-29 11:39:07
Musinsa,아디제로 EVO SL W - 블랙:실버 / JP7147,JP7147,215,35½,블랙,0,N/A,378400,IN_STOCK,0,0.0,N/A,183.74,B (양호),https:/images/prd_img/20250418/5042974/detail_5042974_17454032708645_500.jpg,,False,2026-04-29 11:39:07
Musinsa,아디제로 EVO SL W - 블랙:실버 / JP7147,JP7147,220,36,ONE COLOR,209000,IN_STOCK,137800,IN_STOCK,-71200,-34.07,LOSS,183.74,B (양호),https:/images/prd_img/20250418/5042974/detail_5042974_17454032708645_500.jpg,https://www.musinsa.com/products/5042974,False,2026-04-29 11:39:07
